,Epoch,TrainingLoss,TrainingAccuracy,ValidationLoss,ValidationAccuracy
0,61,0.8473879445682873,0.6545454556291753,0.8902645652944391,0.6590909090909091
0,62,0.7750692345879294,0.6795454567128961,0.8298068236220967,0.6661931818181818
0,63,0.7904762127182701,0.6886363603852012,0.8464869965206493,0.6946022727272727
0,64,0.7997198874300177,0.6704545487057079,0.8708998344161294,0.6704545454545454
0,65,0.789596304026517,0.7159090941602534,0.7910581745884635,0.6846590909090909
0,66,0.7571335510774092,0.7045454512942921,0.8362747566266493,0.6818181818181818
0,67,0.7380216219208457,0.720454542203383,0.7731132155114954,0.7002840909090909
0,68,0.7607835509560325,0.7159090876579285,0.7930431257594716,0.7159090909090909
0,69,0.771543929793618,0.6954545454545454,0.8170593001625754,0.7088068181818182
0,70,0.7797447605566545,0.6704545432871039,0.9358693307096307,0.6761363636363636
0,71,0.7522467515685342,0.7045454556291754,0.8158950751478021,0.6818181818181818
0,72,0.6942041017792442,0.7250000010837209,0.8153960000384938,0.6590909090909091
0,73,0.7851541053165089,0.6795454556291753,0.8390780470587991,0.6576704545454546
0,74,0.7608125664971092,0.6909090887416492,0.8208173025738109,0.6946022727272727
0,75,0.7661718780344183,0.6818181839856234,0.7641116814179854,0.6960227272727273
0,76,0.6865473140369762,0.71590908982537,0.6611838259480216,0.7670454545454546
0,77,0.7789533365856517,0.7227272759784352,0.8301782716404308,0.6917613636363636
0,78,0.7814427462491123,0.71590908982537,0.7769899801774458,0.7173295454545454
0,79,0.7552129897204313,0.7250000032511624,0.7208523506467993,0.71875
0,80,0.7601438890803944,0.7204545432871038,0.74241196567362,0.7613636363636364
0,81,0.7974194374951449,0.6818181839856234,0.7700182036920027,0.7414772727272727
0,82,0.7740777178244157,0.6863636352799155,0.7671989473429593,0.6832386363636364
0,83,0.733717481656508,0.7022727251052856,0.7391625426032327,0.7698863636363636
0,84,0.6949763124639338,0.7363636396147988,0.678735302253203,0.7400568181818182
0,85,0.769358060576699,0.718181819265539,0.7481101128188047,0.7457386363636364
0,86,0.7918994849378412,0.6886363658038053,0.7856762436303225,0.6931818181818182
0,87,0.7329102429476652,0.7499999967488375,0.7537364011461084,0.6988636363636364
0,88,0.7125817092982205,0.7590909123420715,0.7533621300350536,0.7017045454545454
0,89,0.7200860294428739,0.7363636396147988,0.808413337577473,0.7301136363636364
0,90,0.7447275107557123,0.7181818214329806,0.7416845289143649,0.7088068181818182
0,91,0.7724485484036532,0.7181818149306557,0.8092931509017944,0.7130681818181818
0,92,0.7412102753465826,0.6954545487057079,0.8509064858609979,0.7088068181818182
0,93,0.7313684951175343,0.7249999967488375,0.9159702198071913,0.65625
0,94,0.7488902026956732,0.711363638531078,0.8033475984226573,0.6946022727272727
0,95,0.7394449212334373,0.7227272694761103,0.8978755636648699,0.6676136363636364
0,96,0.7714309681545605,0.7090909101746299,0.7492172772234137,0.7116477272727273
0,97,0.6660258228128607,0.736363638531078,0.7124620350924405,0.7173295454545454
0,98,0.7280245401642539,0.7340909101746299,0.7335539541461251,0.7215909090909091
0,99,0.686465555971319,0.7272727251052856,0.7200962440534071,0.7471590909090909
0,100,0.758271476355466,0.6818181850693442,0.8574071580713446,0.7159090909090909
0,101,0.7300291354005987,0.7204545476219871,0.8334162885492499,0.7144886363636364
0,102,0.7509733579375527,0.7227272727272728,0.7591808221556924,0.7201704545454546
0,103,0.7043107487938621,0.7409090887416493,0.7183994650840759,0.78125
0,104,0.7826917735013095,0.7249999967488375,1.0251188224012202,0.6207386363636364
0,105,0.7408689173785123,0.6977272759784352,0.8773951693014665,0.7159090909090909
0,106,0.6869495261799206,0.740909090909091,0.8232733498920094,0.7585227272727273
0,107,0.7863190900195729,0.718181819265539,0.7828161553903059,0.7741477272727273
0,108,0.715875256061554,0.706818180734461,0.8807811682874506,0.7244318181818182
0,109,0.7117915348573165,0.7204545432871038,0.7469240806319497,0.7784090909090909
0,110,0.6758826667612249,0.7636363658038052,0.7175426781177521,0.8011363636363636
0,111,0.6943866827271201,0.71590908982537,0.7388246384533969,0.7826704545454546
0,112,0.7361821467226202,0.7249999989162792,0.7977491400458596,0.7130681818181818
0,113,0.7264438119801608,0.711363633112474,0.7822973403063688,0.7357954545454546
0,114,0.6820125991647894,0.7681818170980974,0.6965598816221411,0.7869318181818182
0,115,0.6563608711416071,0.713636361468922,0.7355798428708856,0.8053977272727273
0,116,0.6788362535563383,0.7272727283564481,0.6585578268224542,0.8068181818181818
0,117,0.687277796051719,0.7159090930765325,0.8034582571549849,0.7088068181818182
0,118,0.6661953980272467,0.729545457796617,0.7034367241642692,0.7713068181818182
0,119,0.6835390426895835,0.7409090930765325,0.6116484701633453,0.796875
0,120,0.6429812030358748,0.738636361468922,0.561306357383728,0.8039772727272727
0,121,0.6323492142287168,0.7477272727272727,0.6102679859508168,0.7855113636363636
0,122,0.6843482526865873,0.7272727251052856,0.6272209584712982,0.8011363636363636
0,123,0.6906266884370283,0.7386363636363636,0.6219998571005735,0.7997159090909091
0,124,0.6158669493415139,0.7545454512942921,0.6253697086464275,0.8380681818181818
0,125,0.720879794250835,0.7159090887416493,0.6860363781452179,0.8096590909090909
0,126,0.6828230012546886,0.7454545432871038,0.6671319739385084,0.7755681818181818
0,127,0.6745371666821567,0.718181819265539,0.7871392965316772,0.7471590909090909
0,128,0.6272340449419889,0.7409090887416493,0.5993051745674827,0.796875
0,129,0.59333376288414,0.7749999989162791,0.5594547580588948,0.8252840909090909
0,130,0.6040144942023538,0.7818181785670194,0.5179090012203563,0.8309659090909091
0,131,0.6420821514996615,0.7431818160143766,0.6884494098750028,0.78125
0,132,0.6277962175282565,0.7590909112583507,0.6634940044446425,0.7585227272727273
0,133,0.6612831267443571,0.7477272759784351,0.7143257070671428,0.7116477272727273
0,134,0.6477714029225436,0.7659090887416493,0.6599838381463831,0.7514204545454546
0,135,0.6211550062352961,0.7568181850693443,0.5922869660637595,0.7727272727272727
0,136,0.5968401963060552,0.7636363603852012,0.6406402289867401,0.7528409090909091
0,137,0.6074153835123236,0.7454545443708246,0.6091758066957648,0.765625
0,138,0.6229559746655551,0.7545454512942921,0.5482118427753448,0.8295454545454546
0,139,0.6325109221718528,0.7659090930765325,0.5672885071147572,0.8366477272727273
0,140,0.644381460276517,0.7636363625526428,0.6435028680346229,0.7542613636363636
0,141,0.6485091556202282,0.7409090941602533,0.6219695156270807,0.7585227272727273
0,142,0.5978882735425776,0.7727272716435519,0.573811875148253,0.7954545454545454
0,143,0.6328853021968495,0.7499999967488375,0.6164066981185566,0.8267045454545454
0,144,0.6252339764074846,0.7590909101746299,0.6228107457811182,0.7855113636363636
0,145,0.5982019857926802,0.7522727305238898,0.5723294615745544,0.8494318181818182
0,146,0.695059224692258,0.7454545454545455,0.680422845211896,0.8309659090909091
0,147,0.6312432397495616,0.7704545487057078,0.6700920733538541,0.7471590909090909
0,148,0.6441904512318698,0.7704545432871038,0.6586645299738104,0.8210227272727273
0,149,0.6373111085458235,0.7522727283564481,0.5883167304775931,0.8082386363636364
0,150,0.6609243046153676,0.7522727251052856,0.6731480901891534,0.8295454545454546
0,151,0.6504039439288053,0.770454542203383,0.6723789464343678,0.7997159090909091
0,152,0.6262927933172746,0.7704545443708246,0.5881882729855451,0.8096590909090909
0,153,0.5815117407928814,0.7659090919928118,0.5817303440787576,0.8352272727272727
0,154,0.6216989896514199,0.7499999967488375,0.7228395722129128,0.7798295454545454
0,155,0.6459184939211066,0.7363636331124739,0.6721470979127017,0.7798295454545454
0,156,0.5790741736238653,0.775,0.6090520891276273,0.8068181818181818
0,157,0.6286409963260997,0.7568181829019026,0.6557862081310966,0.8451704545454546
0,158,0.6438771356235851,0.7568181796507402,0.6106413006782532,0.8366477272727273
0,159,0.5988182414661755,0.7590909069234675,0.5880872200835835,0.8011363636363636
0,160,0.6474583073095842,0.7477272759784351,0.6092953099445864,0.7755681818181818
0,161,0.5903297771107067,0.7659090898253701,0.5394010679288344,0.8238636363636364
0,162,0.5791131767359647,0.7727272727272727,0.48962660269303754,0.8394886363636364
0,163,0.6132146661931818,0.7590909101746299,0.5602712875062769,0.8508522727272727
0,164,0.6147516532377764,0.7431818170980974,0.5397828952832655,0.7897727272727273
0,165,0.5932594310153615,0.7749999967488376,0.5126482424410906,0.8522727272727273
0,166,0.5572097247297113,0.7795454545454545,0.5052766854112799,0.8423295454545454
0,167,0.6006987896832553,0.7477272738109936,0.5024806681004438,0.8778409090909091
0,168,0.6171044490554116,0.7454545487057079,0.5173195383765481,0.8721590909090909
0,169,0.6212234204465693,0.7522727261890064,0.5927261114120483,0.8536931818181818
0,170,0.6029999147761952,0.7568181829019026,0.5203046974810687,0.8465909090909091
0,171,0.5476101896979592,0.7931818181818182,0.5022082084959204,0.828125
0,172,0.6109727669845928,0.7704545487057078,0.534288151697679,0.8650568181818182
0,173,0.5570600726387718,0.793181819265539,0.4923953197219155,0.8508522727272727
0,174,0.5699884360486811,0.781818180734461,0.48613615130836313,0.796875
0,175,0.6419546528296037,0.7386363625526429,0.6430542658675801,0.7542613636363636
0,176,0.6478962952440436,0.7500000021674417,0.6332167793403972,0.7613636363636364
0,177,0.6994309024377303,0.718181819265539,0.6186047006737102,0.7698863636363636
0,178,0.6382603992115368,0.7499999978325583,0.6303533153100447,0.8451704545454546
0,179,0.6105235430327329,0.7727272727272727,0.4932161962444132,0.8323863636363636
0,180,0.5950974280183966,0.7795454556291753,0.5264353955333884,0.8579545454545454
0,181,0.6442401896823536,0.7590909069234675,0.5339224988763983,0.8536931818181818
0,182,0.6164426619356329,0.7681818160143765,0.5721326240084388,0.7940340909090909
0,183,0.6073995319279757,0.7795454523780129,0.5034626261754469,0.8480113636363636
0,184,0.5803354447538203,0.7727272748947144,0.542521292513067,0.8480113636363636
0,185,0.6520372423258695,0.7431818149306557,0.5450845807790756,0.8267045454545454
0,186,0.6232371752912348,0.7727272727272727,0.591680415652015,0.8252840909090909
0,187,0.6363410960544239,0.7590909123420715,0.5976509858261455,0.8579545454545454
0,188,0.6341076861728322,0.7613636352799156,0.6315150586041537,0.8252840909090909
0,189,0.5693299851634286,0.7772727305238897,0.6186689897017046,0.8210227272727273
0,190,0.5603711117397655,0.7681818181818182,0.5234208824959669,0.8267045454545454
0,191,0.539008145982569,0.7704545476219871,0.5302203758196398,0.8167613636363636
0,192,0.5630958074873144,0.7750000032511625,0.6205482198433443,0.8082386363636364
0,193,0.5627639678391543,0.7750000032511625,0.5689086290923032,0.8565340909090909
0,194,0.5626985875043002,0.7772727261890064,0.5106604451482947,0.84375
0,195,0.6056803128936074,0.7704545487057078,0.545888673175465,0.8465909090909091
0,196,0.60727449872277,0.7909090919928117,0.639143783937801,0.8423295454545454
0,197,0.574222719669342,0.7795454512942921,0.5559142421592366,0.8338068181818182
0,198,0.5210664098913019,0.7977272705598311,0.4794701994820075,0.8224431818181818
0,199,0.5170796340162104,0.7886363647200845,0.4280143678188324,0.8650568181818182
0,200,0.5892166690392928,0.7636363658038052,0.5059000619433143,0.8366477272727273
0,201,0.5847704909064553,0.7863636331124739,0.5839865586974404,0.8125
0,202,0.6241215424104171,0.7613636331124739,0.5675143667242744,0.7798295454545454
0,203,0.5540061419660395,0.7863636374473572,0.5387824286114086,0.8082386363636364
0,204,0.5905850085345181,0.7818181850693443,0.49883232333443384,0.8224431818181818
0,205,0.5389685143123973,0.7840909069234675,0.4723014668984847,0.8210227272727273
0,206,0.594840841401707,0.763636361468922,0.5595414638519287,0.8238636363636364
0,207,0.5762269654057243,0.7727272759784352,0.6123387203975157,0.765625
0,208,0.5963674566962502,0.7840909069234675,0.6091937937519767,0.7784090909090909
0,209,0.5842687986113808,0.7795454556291753,0.4896197278391231,0.8352272727272727
0,210,0.513573292168704,0.8181818149306558,0.4285292083566839,0.8579545454545454
0,211,0.6276867151260376,0.7818181839856234,0.4802278984676708,0.8536931818181818
0,212,0.5641332745552063,0.7909090876579284,0.48479300466450775,0.8721590909090909
0,213,0.5971504113890908,0.7613636331124739,0.46558068557219073,0.8636363636363636
0,214,0.5561765215613625,0.7977272694761103,0.43858454579656775,0.8636363636363636
0,215,0.5886271373792128,0.7772727251052857,0.5285166339440779,0.8551136363636364
0,216,0.544925885850733,0.7840909112583507,0.583983142267574,0.8082386363636364
0,217,0.5302601196549156,0.7818181850693443,0.5252898186445236,0.8096590909090909
0,218,0.5405487645756114,0.770454542203383,0.4910577278245579,0.8579545454545454
0,219,0.5707246856255965,0.7750000032511625,0.44387506354938855,0.8451704545454546
0,220,0.5226043890823018,0.8136363647200845,0.4323461651802063,0.8451704545454546
0,221,0.5571500994942405,0.7750000021674416,0.5192214792424982,0.8579545454545454
0,222,0.5920008599758149,0.7750000021674416,0.5425287986343558,0.8522727272727273
0,223,0.4697472491047599,0.8022727240215648,0.45513868602839386,0.8423295454545454
0,224,0.6352944731712341,0.7681818181818182,0.578601368448951,0.8210227272727273
0,225,0.5889219522476197,0.7977272738109935,0.5273480415344238,0.8423295454545454
0,226,0.5463476235216315,0.7750000032511625,0.4405322156169198,0.84375
0,227,0.5128134261478078,0.8181818170980973,0.45105732774192636,0.8522727272727273
0,228,0.5202506910670888,0.7931818203492598,0.4531662558967417,0.875
0,229,0.6313793301582337,0.7477272694761102,0.6217641993002458,0.8238636363636364
0,230,0.5764460043473677,0.7818181785670194,0.5707596526904539,0.7642045454545454
0,231,0.5279566103761847,0.7909090876579284,0.40495308149944653,0.8565340909090909
0,232,0.4684585690498352,0.8068181829019027,0.4146912125023929,0.8636363636363636
0,233,0.6080326362089677,0.7590909112583507,0.5269848812710155,0.8366477272727273
0,234,0.5528437484394421,0.7727272705598311,0.4921619919213382,0.8465909090909091
0,235,0.5993449622934515,0.8022727305238897,0.4799002734097568,0.8536931818181818
0,236,0.4958687901496887,0.8113636363636364,0.45857763290405273,0.8721590909090909
0,237,0.5696546478704972,0.7499999989162792,0.46781973947178235,0.8664772727272727
0,238,0.4851821476762945,0.8022727294401689,0.4369573403488506,0.8565340909090909
0,239,0.49089249805970625,0.8090909112583508,0.41869414800947363,0.8536931818181818
0,240,0.530303896557201,0.8045454545454546,0.4367112734101035,0.8806818181818182
0,241,0.5428979662331668,0.7818181796507402,0.4645528386939656,0.8451704545454546
0,242,0.549989961494099,0.7863636352799156,0.4761083640835502,0.8451704545454546
0,243,0.499513024633581,0.8090909058397466,0.4116567535833879,0.8991477272727273
0,244,0.5000755310058593,0.8181818149306558,0.41468188437548553,0.84375
0,245,0.541423070972616,0.7818181839856234,0.46584023399786517,0.8480113636363636
0,246,0.5400665077296171,0.7931818149306558,0.45351778106255963,0.8551136363636364
0,247,0.4923563225702806,0.8249999978325584,0.4008520482615991,0.8806818181818182
0,248,0.5380252437158064,0.8068181785670194,0.3816087394952774,0.8707386363636364
0,249,0.5391565257852727,0.8136363647200845,0.4461561996828426,0.8480113636363636
0,250,0.5419703808697787,0.7863636363636364,0.4923105239868164,0.8380681818181818
0,251,0.587380005012859,0.7818181829019026,0.43505174057050183,0.8380681818181818
0,252,0.5892188960855658,0.7704545454545455,0.4936008006334305,0.7883522727272727
0,253,0.5200832572850314,0.8090909080071883,0.42027106203816156,0.8792613636363636
0,254,0.5127963835542853,0.7977272738109935,0.37380582094192505,0.8892045454545454
0,255,0.5487572599541057,0.7931818203492598,0.3914534503763372,0.8806818181818182
0,256,0.5026676784862172,0.8022727251052857,0.46562679382887756,0.8423295454545454
0,257,0.579076099395752,0.7772727283564481,0.468349116769704,0.875
0,258,0.5601124839349226,0.7704545432871038,0.4316028492017226,0.8664772727272727
0,259,0.5297012621706182,0.806818180734461,0.3980073739181865,0.8778409090909091
0,260,0.5531962112946944,0.7863636374473572,0.388683944940567,0.8977272727272727
0,261,0.5280336385423486,0.813636366887526,0.5293953906406056,0.8934659090909091
0,262,0.4744259010661732,0.8045454567128961,0.4223140911622481,0.859375
0,263,0.4742949263616042,0.8249999989162792,0.34354897385293787,0.8707386363636364
0,264,0.591376516493884,0.7772727294401689,0.37758574702522973,0.9090909090909091
0,265,0.5141690010374242,0.8090909101746299,0.3630605394190008,0.8920454545454546
0,266,0.4930733008818193,0.8227272759784352,0.41831443255597894,0.8735795454545454
0,267,0.5554130792617797,0.775,0.49636622721498663,0.8664772727272727
0,268,0.5221085575493899,0.8000000021674416,0.44526845758611505,0.875
0,269,0.5097705645994707,0.7863636374473572,0.38412270085378125,0.8664772727272727
0,270,0.519712233543396,0.7999999978325584,0.3846784626895731,0.8877840909090909
0,271,0.5254569833928888,0.811363638531078,0.40330593287944794,0.8991477272727273
0,272,0.5165051660754464,0.7931818181818182,0.3838873105970296,0.8778409090909091
0,273,0.4689106366851113,0.8159090898253701,0.3944197439334609,0.8764204545454546
0,274,0.4817533948204734,0.8022727261890065,0.3747516416690566,0.8806818181818182
0,275,0.483673387224024,0.8068181796507402,0.41517778079618106,0.8650568181818182
0,276,0.5192557963457974,0.7840909123420715,0.39163784411820496,0.8835227272727273
0,277,0.518466271053661,0.7886363636363637,0.36129052259705285,0.8806818181818182
0,278,0.4445733146233992,0.8068181850693442,0.3430250510573387,0.8863636363636364
0,279,0.48402733531865205,0.8113636396147988,0.38655777275562286,0.8849431818181818
0,280,0.4873889478770169,0.825,0.3894582160494544,0.8835227272727273
0,281,0.45121529048139397,0.8386363603852012,0.3538952564651316,0.890625
0,282,0.4853074924512343,0.8181818214329806,0.4053768502040343,0.8835227272727273
0,283,0.5231853290037676,0.804545457796617,0.4516372856768695,0.8565340909090909
0,284,0.530971267006614,0.7999999967488376,0.45333432338454505,0.8735795454545454
0,285,0.46255837082862855,0.8090909090909091,0.384585517373952,0.8863636363636364
0,286,0.4616516189141707,0.8386363636363636,0.3210098333656788,0.8863636363636364
0,287,0.5283010889183392,0.797727271643552,0.35467708788134833,0.8821022727272727
0,288,0.48246741619977085,0.793181819265539,0.418959532271732,0.8835227272727273
0,289,0.5252957690845836,0.8090909101746299,0.42210277102210303,0.8963068181818182
0,290,0.5510117639194835,0.8022727261890065,0.3518875160000541,0.9019886363636364
0,291,0.5690073809840462,0.7909090876579284,0.3982524018396031,0.8693181818181818
0,292,0.5151265014301647,0.8090909090909091,0.4396054365418174,0.8764204545454546
0,293,0.5750422575257041,0.7613636341961947,0.48034525459462946,0.8977272727272727
0,294,0.4492401524023576,0.8272727240215648,0.407407439567826,0.8892045454545454
0,295,0.4390250867063349,0.8340909080071883,0.3361799588257616,0.8821022727272727
0,296,0.5659927920861678,0.7795454556291753,0.4023044285449115,0.8792613636363636
0,297,0.48814144242893565,0.8204545465382662,0.4783898023041812,0.8664772727272727
0,298,0.5500444114208222,0.788636366887526,0.36698438227176666,0.8863636363636364
0,299,0.46873778267340227,0.8068181829019027,0.353131272576072,0.8821022727272727
0,300,0.485510055585341,0.8113636341961947,0.34657732532782987,0.9204545454545454
0,301,0.5292664251544259,0.8227272694761103,0.3998776213689284,0.9176136363636364
