,Epoch,TrainingLoss,TrainingAccuracy,ValidationLoss,ValidationAccuracy
0,82,0.6833233833312988,0.7454545497894287,0.7220105528831482,0.7002840638160706
0,83,0.7001611590385437,0.7477272748947144,0.7943570613861084,0.6434659361839294
0,84,0.6180834770202637,0.7681818008422852,0.7092864513397217,0.7002840638160706
0,85,0.6647994518280029,0.7590909004211426,0.7053852677345276,0.6889204382896423
0,86,0.6161056756973267,0.7749999761581421,0.7546816468238831,0.6619318127632141
0,87,0.5990405678749084,0.7704545259475708,0.7364152669906616,0.6960227489471436
0,88,0.6482264399528503,0.7477272748947144,0.8147402405738831,0.6036931872367859
0,89,0.6481375694274902,0.7613636255264282,0.7477986812591553,0.6903409361839294
0,90,0.6162707805633545,0.7522727251052856,0.755794882774353,0.6732954382896423
0,91,0.6300811767578125,0.7454545497894287,0.7668731212615967,0.6363636255264282
0,92,0.6863094568252563,0.7136363387107849,0.803341269493103,0.6704545617103577
0,93,0.61365807056427,0.7749999761581421,0.6829349994659424,0.7088068127632141
0,94,0.6640613079071045,0.7522727251052856,0.6878609657287598,0.6875
0,95,0.6204169392585754,0.7727272510528564,0.7776482105255127,0.6704545617103577
0,96,0.5900045037269592,0.8090909123420715,0.8142755031585693,0.6164772510528564
0,97,0.6057792901992798,0.7704545259475708,0.714259147644043,0.6988636255264282
0,98,0.6529207825660706,0.7545454502105713,0.7766483426094055,0.6207386255264282
0,99,0.6329389810562134,0.7681818008422852,0.716936469078064,0.6889204382896423
0,100,0.5843385457992554,0.7772727012634277,0.6726871132850647,0.6974431872367859
0,101,0.6485727429389954,0.7431818246841431,0.7483659982681274,0.671875
0,102,0.6056404113769531,0.7772727012634277,0.7144737243652344,0.6960227489471436
0,103,0.6229465007781982,0.7522727251052856,0.6271443367004395,0.7159090638160706
0,104,0.6245789527893066,0.7568181753158569,0.6753556728363037,0.6903409361839294
0,105,0.5934169888496399,0.7704545259475708,0.6617914438247681,0.6917613744735718
0,106,0.6364908814430237,0.7590909004211426,0.7160842418670654,0.6917613744735718
0,107,0.6011978983879089,0.7613636255264282,0.6967326998710632,0.6775568127632141
0,108,0.5908116698265076,0.7818182110786438,0.6791883707046509,0.6775568127632141
0,109,0.6103995442390442,0.7454545497894287,0.763433039188385,0.6420454382896423
0,110,0.591172993183136,0.7795454263687134,0.6282389163970947,0.7315340638160706
0,111,0.6076949834823608,0.7704545259475708,0.6713802814483643,0.7258522510528564
0,112,0.5789106488227844,0.7772727012634277,0.7033817768096924,0.6960227489471436
0,113,0.6077784895896912,0.7727272510528564,0.6919009685516357,0.6704545617103577
0,114,0.5687940716743469,0.7681818008422852,0.660459578037262,0.7073863744735718
0,115,0.5789933204650879,0.7795454263687134,0.6234939694404602,0.7102272510528564
0,116,0.6067420840263367,0.7704545259475708,0.7360063195228577,0.6704545617103577
0,117,0.5868092775344849,0.7590909004211426,0.6538233160972595,0.7286931872367859
0,118,0.5479043126106262,0.7636363506317139,0.6255091428756714,0.703125
0,119,0.6414297223091125,0.7431818246841431,0.6350530385971069,0.7159090638160706
0,120,0.5789280533790588,0.7659090757369995,0.767616868019104,0.6377840638160706
0,121,0.5557065606117249,0.7886363863945007,0.7237848043441772,0.6747159361839294
0,122,0.5813043117523193,0.793181836605072,0.6949552893638611,0.6803977489471436
0,123,0.5361363291740417,0.7795454263687134,0.6111946702003479,0.7315340638160706
0,124,0.48283472657203674,0.8045454621315002,0.6090133190155029,0.7272727489471436
0,125,0.5530019998550415,0.7772727012634277,0.5640191435813904,0.75
0,126,0.5360048413276672,0.7954545617103577,0.6165580153465271,0.7286931872367859
0,127,0.5131483674049377,0.8295454382896423,0.5967500805854797,0.7372159361839294
0,128,0.5620684027671814,0.7863636612892151,0.6621288657188416,0.6960227489471436
0,129,0.523764431476593,0.7886363863945007,0.6067324280738831,0.7230113744735718
0,130,0.5301764607429504,0.7863636612892151,0.5400227904319763,0.7826704382896423
0,131,0.5507095456123352,0.8068181872367859,0.6214609742164612,0.7329545617103577
0,132,0.5111345648765564,0.8113636374473572,0.5844727754592896,0.7642045617103577
0,133,0.5237391591072083,0.8068181872367859,0.5688869953155518,0.7514204382896423
0,134,0.541401743888855,0.7727272510528564,0.5986542701721191,0.7102272510528564
0,135,0.5452160239219666,0.7954545617103577,0.5678074359893799,0.7670454382896423
0,136,0.5302281379699707,0.793181836605072,0.5657921433448792,0.7542613744735718
0,137,0.5609449744224548,0.7886363863945007,0.5252019166946411,0.765625
0,138,0.4995296001434326,0.8068181872367859,0.5510714650154114,0.7755681872367859
0,139,0.5082352161407471,0.8159090876579285,0.6324266791343689,0.7230113744735718
0,140,0.5364199876785278,0.8113636374473572,0.5714322328567505,0.7585227489471436
0,141,0.48797452449798584,0.8068181872367859,0.5014320015907288,0.796875
0,142,0.5165156126022339,0.8136363625526428,0.4876279830932617,0.796875
0,143,0.5506982207298279,0.8022727370262146,0.6140918135643005,0.7258522510528564
0,144,0.5053529143333435,0.7977272868156433,0.535243570804596,0.7741477489471436
0,145,0.5427645444869995,0.7772727012634277,0.6057009696960449,0.7329545617103577
0,146,0.4635198414325714,0.8227272629737854,0.5308817028999329,0.7798295617103577
0,147,0.5325025916099548,0.8272727131843567,0.4826364517211914,0.8139204382896423
0,148,0.48623213171958923,0.8136363625526428,0.5881428122520447,0.7201704382896423
0,149,0.5295130014419556,0.7954545617103577,0.5608245730400085,0.765625
0,150,0.5328090190887451,0.7840909361839294,0.5750782489776611,0.75
0,151,0.5086174011230469,0.8272727131843567,0.5213184952735901,0.7897727489471436
0,152,0.5291563272476196,0.7909091114997864,0.5728213787078857,0.7542613744735718
0,153,0.509200930595398,0.8113636374473572,0.6309848427772522,0.7443181872367859
0,154,0.5423746109008789,0.7795454263687134,0.5933420658111572,0.7414772510528564
0,155,0.4542299509048462,0.8204545378684998,0.49710217118263245,0.7840909361839294
0,156,0.5376400351524353,0.8090909123420715,0.5290624499320984,0.7698863744735718
0,157,0.46452581882476807,0.8272727131843567,0.5740886926651001,0.7144886255264282
0,158,0.46473750472068787,0.8113636374473572,0.4669562578201294,0.8125
0,159,0.48231998085975647,0.8159090876579285,0.5606855750083923,0.7457386255264282
0,160,0.5190094113349915,0.7977272868156433,0.5649518370628357,0.7485795617103577
0,161,0.49850624799728394,0.8181818127632141,0.5360226035118103,0.7741477489471436
0,162,0.47513848543167114,0.8181818127632141,0.5649815201759338,0.7400568127632141
0,163,0.45398131012916565,0.8204545378684998,0.5307691693305969,0.7414772510528564
0,164,0.47908100485801697,0.8022727370262146,0.4846418499946594,0.8025568127632141
0,165,0.4572898745536804,0.8090909123420715,0.4830588400363922,0.796875
0,166,0.45959967374801636,0.8136363625526428,0.43963682651519775,0.8224431872367859
0,167,0.5241856575012207,0.8113636374473572,0.49664461612701416,0.7982954382896423
0,168,0.46739232540130615,0.793181836605072,0.498869389295578,0.7911931872367859
0,169,0.4432549774646759,0.8204545378684998,0.43579941987991333,0.8252840638160706
0,170,0.48817867040634155,0.8090909123420715,0.44393062591552734,0.8338068127632141
0,171,0.44735005497932434,0.8295454382896423,0.4593527019023895,0.8238636255264282
0,172,0.48560231924057007,0.8068181872367859,0.45079419016838074,0.8423295617103577
0,173,0.4065663516521454,0.8454545736312866,0.444619745016098,0.8423295617103577
0,174,0.43958646059036255,0.8136363625526428,0.41047096252441406,0.8423295617103577
0,175,0.41222628951072693,0.8409090638160706,0.45500868558883667,0.8068181872367859
0,176,0.42423778772354126,0.831818163394928,0.4017648696899414,0.8380681872367859
0,177,0.443820983171463,0.8159090876579285,0.47461873292922974,0.7997159361839294
0,178,0.4544696807861328,0.831818163394928,0.4597305953502655,0.8110795617103577
0,179,0.41659295558929443,0.8454545736312866,0.41424569487571716,0.8352272510528564
0,180,0.38488006591796875,0.8568181991577148,0.3627183139324188,0.8508522510528564
0,181,0.40722569823265076,0.8590909242630005,0.350202351808548,0.8721590638160706
0,182,0.3741098642349243,0.8636363744735718,0.3649778366088867,0.8622159361839294
0,183,0.3984207212924957,0.8454545736312866,0.396863728761673,0.8409090638160706
0,184,0.4179106056690216,0.8431817889213562,0.4397466778755188,0.8096590638160706
0,185,0.3387814462184906,0.8659090995788574,0.34387922286987305,0.8565340638160706
0,186,0.5405367016792297,0.8136363625526428,0.4793751835823059,0.7883522510528564
0,187,0.43380171060562134,0.831818163394928,0.4524451196193695,0.8139204382896423
0,188,0.434099018573761,0.8477272987365723,0.34568026661872864,0.8664772510528564
0,189,0.43962982296943665,0.8227272629737854,0.399366170167923,0.8409090638160706
0,190,0.4148314297199249,0.824999988079071,0.39284762740135193,0.8394886255264282
0,191,0.42736199498176575,0.824999988079071,0.3492235243320465,0.875
0,192,0.3551846444606781,0.8568181991577148,0.3928828537464142,0.8451704382896423
0,193,0.4476569890975952,0.8340908885002136,0.399370014667511,0.8409090638160706
0,194,0.43629711866378784,0.8181818127632141,0.43021634221076965,0.8309659361839294
0,195,0.3973751962184906,0.8636363744735718,0.350319504737854,0.8835227489471436
0,196,0.4083450734615326,0.824999988079071,0.3688393533229828,0.8480113744735718
0,197,0.4010542333126068,0.8545454740524292,0.36623096466064453,0.8622159361839294
0,198,0.4589484930038452,0.8363636136054993,0.46514880657196045,0.8181818127632141
0,199,0.4097760021686554,0.8454545736312866,0.4190319776535034,0.8394886255264282
0,200,0.44794565439224243,0.8181818127632141,0.3840985596179962,0.8338068127632141
0,201,0.4175848662853241,0.824999988079071,0.3273639678955078,0.8821022510528564
0,202,0.39384129643440247,0.8272727131843567,0.3545114994049072,0.8664772510528564
0,203,0.38134926557540894,0.8568181991577148,0.4100790023803711,0.8394886255264282
0,204,0.48389941453933716,0.8045454621315002,0.3963719606399536,0.8551136255264282
0,205,0.42260685563087463,0.831818163394928,0.31325092911720276,0.8948863744735718
0,206,0.3418203294277191,0.8545454740524292,0.34920522570610046,0.8678977489471436
0,207,0.47705721855163574,0.8204545378684998,0.3910159766674042,0.8508522510528564
0,208,0.40957310795783997,0.8613636493682861,0.36839330196380615,0.8806818127632141
0,209,0.4722842872142792,0.8090909123420715,0.44672438502311707,0.8139204382896423
0,210,0.3527844548225403,0.8681818246841431,0.4047960042953491,0.8267045617103577
0,211,0.4313758909702301,0.8272727131843567,0.3332321047782898,0.8778409361839294
0,212,0.39539864659309387,0.8409090638160706,0.4159989058971405,0.8451704382896423
0,213,0.38202017545700073,0.8636363744735718,0.36795806884765625,0.859375
0,214,0.42843350768089294,0.8363636136054993,0.3874622583389282,0.8451704382896423
0,215,0.37104031443595886,0.8386363387107849,0.3205370008945465,0.8877840638160706
0,216,0.40806445479393005,0.8477272987365723,0.3643742799758911,0.8664772510528564
0,217,0.32216063141822815,0.8863636255264282,0.3395777642726898,0.8792613744735718
0,218,0.39779552817344666,0.8477272987365723,0.3787672817707062,0.8451704382896423
0,219,0.3904402256011963,0.8545454740524292,0.3651856482028961,0.875
0,220,0.35107970237731934,0.8659090995788574,0.4293902516365051,0.8309659361839294
0,221,0.3829205632209778,0.8659090995788574,0.3557770550251007,0.8636363744735718
0,222,0.33495190739631653,0.8681818246841431,0.2728408873081207,0.90625
0,223,0.41594061255455017,0.8363636136054993,0.34658345580101013,0.8821022510528564
0,224,0.4135827422142029,0.8454545736312866,0.3758390545845032,0.8678977489471436
0,225,0.3880463242530823,0.8500000238418579,0.4168095290660858,0.8508522510528564
0,226,0.34525731205940247,0.875,0.3537297546863556,0.8707386255264282
0,227,0.3170709013938904,0.8772727251052856,0.2864058315753937,0.8892045617103577
0,228,0.39098575711250305,0.8500000238418579,0.30743110179901123,0.8934659361839294
0,229,0.37242522835731506,0.8522727489471436,0.3782877027988434,0.8707386255264282
0,230,0.3830168843269348,0.8500000238418579,0.3112149238586426,0.8920454382896423
0,231,0.4105601906776428,0.8454545736312866,0.3009355366230011,0.9005681872367859
0,232,0.3073751926422119,0.8999999761581421,0.29972025752067566,0.9005681872367859
0,233,0.34278616309165955,0.8636363744735718,0.3318881094455719,0.8693181872367859
0,234,0.42155972123146057,0.8409090638160706,0.30199524760246277,0.8948863744735718
0,235,0.359308660030365,0.8636363744735718,0.3068896532058716,0.8977272510528564
0,236,0.3414938747882843,0.8727272748947144,0.3066091239452362,0.8963068127632141
0,237,0.37774819135665894,0.831818163394928,0.29100605845451355,0.890625
0,238,0.3988107442855835,0.8454545736312866,0.27980077266693115,0.9076704382896423
0,239,0.3745422959327698,0.8568181991577148,0.3209063708782196,0.8877840638160706
0,240,0.31822139024734497,0.8681818246841431,0.31329724192619324,0.8835227489471436
0,241,0.34363222122192383,0.8659090995788574,0.3158106207847595,0.8806818127632141
0,242,0.29338112473487854,0.875,0.25958335399627686,0.9034090638160706
0,243,0.3941904306411743,0.8363636136054993,0.3266262710094452,0.8721590638160706
0,244,0.3642553985118866,0.8522727489471436,0.3681005537509918,0.8664772510528564
0,245,0.39605265855789185,0.8568181991577148,0.34534069895744324,0.8735795617103577
0,246,0.36654210090637207,0.8704545497894287,0.2817596197128296,0.9105113744735718
0,247,0.3323553204536438,0.8409090638160706,0.2601194381713867,0.8991477489471436
0,248,0.2939900755882263,0.9045454263687134,0.2465611845254898,0.9019886255264282
0,249,0.2788654565811157,0.8863636255264282,0.23486019670963287,0.9133522510528564
0,250,0.3924751877784729,0.8590909242630005,0.3508228361606598,0.8693181872367859
0,251,0.38380196690559387,0.8340908885002136,0.48338449001312256,0.7911931872367859
0,252,0.3859730660915375,0.8545454740524292,0.3170115053653717,0.8792613744735718
0,253,0.3524231016635895,0.8636363744735718,0.3413839340209961,0.8707386255264282
0,254,0.3408190906047821,0.8613636493682861,0.46238335967063904,0.8082386255264282
0,255,0.3381091058254242,0.8568181991577148,0.38690459728240967,0.8480113744735718
0,256,0.32977357506752014,0.8704545497894287,0.31179001927375793,0.8934659361839294
0,257,0.2950327694416046,0.8931818008422852,0.3125985562801361,0.8778409361839294
0,258,0.3245357275009155,0.8863636255264282,0.31744325160980225,0.8735795617103577
0,259,0.34393227100372314,0.8704545497894287,0.2795846164226532,0.9090909361839294
0,260,0.37403008341789246,0.8568181991577148,0.3216429650783539,0.8849431872367859
0,261,0.3135751187801361,0.8772727251052856,0.30090537667274475,0.8977272510528564
0,262,0.3487008512020111,0.8590909242630005,0.29222288727760315,0.90625
0,263,0.28903689980506897,0.8704545497894287,0.2970511317253113,0.8863636255264282
0,264,0.3056723475456238,0.8840909004211426,0.2915809452533722,0.8835227489471436
0,265,0.32319217920303345,0.8772727251052856,0.3113185167312622,0.8721590638160706
0,266,0.28461429476737976,0.875,0.2716830372810364,0.9034090638160706
0,267,0.28766775131225586,0.8863636255264282,0.2814617156982422,0.8948863744735718
0,268,0.29306572675704956,0.8704545497894287,0.2155384123325348,0.9332386255264282
0,269,0.3320827782154083,0.875,0.28785327076911926,0.8920454382896423
0,270,0.3658314347267151,0.8613636493682861,0.3558002710342407,0.8636363744735718
0,271,0.23853948712348938,0.9204545617103577,0.3278815448284149,0.8934659361839294
0,272,0.309645414352417,0.8840909004211426,0.276084303855896,0.9076704382896423
0,273,0.3326616585254669,0.8704545497894287,0.24340014159679413,0.9190340638160706
0,274,0.34091636538505554,0.8545454740524292,0.2724445164203644,0.9119318127632141
0,275,0.3279016315937042,0.8840909004211426,0.31215184926986694,0.8948863744735718
0,276,0.2608051896095276,0.8931818008422852,0.2546162009239197,0.921875
0,277,0.32770055532455444,0.8590909242630005,0.25466465950012207,0.9147727489471436
0,278,0.3095874786376953,0.8659090995788574,0.24641495943069458,0.9119318127632141
0,279,0.2673620581626892,0.8931818008422852,0.277134507894516,0.90625
0,280,0.3125453293323517,0.8886363506317139,0.2703304588794708,0.90625
0,281,0.3149166405200958,0.8704545497894287,0.299044668674469,0.8892045617103577
0,282,0.39162933826446533,0.8659090995788574,0.2573709487915039,0.9204545617103577
0,283,0.33327266573905945,0.8681818246841431,0.22927094995975494,0.9403409361839294
0,284,0.29052239656448364,0.8931818008422852,0.20964139699935913,0.9389204382896423
0,285,0.31082478165626526,0.8909090757369995,0.23828597366809845,0.9161931872367859
0,286,0.31947097182273865,0.8840909004211426,0.22504879534244537,0.9289772510528564
0,287,0.2980878949165344,0.8795454502105713,0.26818183064460754,0.9261363744735718
0,288,0.2771286070346832,0.8999999761581421,0.2862130105495453,0.9048295617103577
0,289,0.32460686564445496,0.8931818008422852,0.2365364134311676,0.9247159361839294
0,290,0.28365474939346313,0.8909090757369995,0.19901181757450104,0.9417613744735718
0,291,0.32784396409988403,0.875,0.19380976259708405,0.9360795617103577
0,292,0.26224440336227417,0.8886363506317139,0.17079715430736542,0.9389204382896423
0,293,0.2445618063211441,0.9045454263687134,0.16754841804504395,0.9346590638160706
0,294,0.2976808249950409,0.875,0.180119127035141,0.9446022510528564
0,295,0.3217127323150635,0.8886363506317139,0.261721670627594,0.9034090638160706
0,296,0.29328033328056335,0.8863636255264282,0.2916759252548218,0.8849431872367859
0,297,0.25374120473861694,0.8977272510528564,0.29777395725250244,0.8835227489471436
0,298,0.2625124454498291,0.9090909361839294,0.23220673203468323,0.9204545617103577
0,299,0.2886154055595398,0.8954545259475708,0.20539110898971558,0.9204545617103577
0,300,0.3009338974952698,0.875,0.2122483253479004,0.9275568127632141
0,301,0.2994075119495392,0.9113636612892151,0.2738087475299835,0.8948863744735718
